mode,symbol,entry,exit,result,profit_pct,score,volume_ratio,atr,rsi
MODE_5_ELITE,INJUSDT,5.083,5.268857142857143,WIN,3.65644585593434,100,2.554196138672556,0.09292857142857144,50.39794099048704
MODE_5_ELITE,NEARUSDT,2.41,2.4884285714285714,WIN,3.2542975696502605,100,2.1063448599486816,0.03921428571428568,50.951145468511186
MODE_5_ELITE,INJUSDT,6.498,6.691428571428572,WIN,2.976740095853677,100,1.5069053173691433,0.09671428571428578,49.287796244632034
MODE_5_ELITE,NEARUSDT,2.483,2.554857142857143,WIN,2.8939646740693945,100,1.732216483208226,0.035928571428571435,57.97542822691525
MODE_5_ELITE,INJUSDT,6.512,6.697571428571428,WIN,2.8496840996840986,100,3.076512978646578,0.09278571428571412,49.60520669798697
MODE_5_ELITE,NEARUSDT,2.537,2.608857142857143,WIN,2.832366687313483,100,2.1159470921006447,0.03592857142857147,49.30636759525249
MODE_5_ELITE,NEARUSDT,1.597,1.6421428571428571,WIN,2.826728687718043,100,2.0790901563497806,0.022571428571428527,57.37135859576705
MODE_5_ELITE,INJUSDT,6.598,6.777714285714286,WIN,2.72376910752176,100,2.709411872492718,0.08985714285714266,50.886385350552516
MODE_5_ELITE,TONUSDT,1.948,2.001,WIN,2.7207392197125224,100,1.797918126487261,0.026499999999999985,52.62655579409358
MODE_5_ELITE,INJUSDT,5.575,5.7205714285714295,WIN,2.6111467008328133,100,3.9014699356774543,0.07278571428571448,52.486711672041245
MODE_5_ELITE,NEARUSDT,2.437,2.500142857142857,WIN,2.5910076792309056,100,4.980524842419331,0.03157142857142855,57.098025895799175
MODE_5_ELITE,SEIUSDT,0.0681,0.06983142857142856,WIN,2.542479546884823,100,2.4496491917355874,0.0008657142857142851,51.19301922242984
MODE_5_ELITE,INJUSDT,5.735,5.880714285714286,WIN,2.5407896375638344,100,4.49681820947767,0.07285714285714288,56.29024308768192
MODE_5_ELITE,INJUSDT,5.457,5.595428571428571,WIN,2.536715620827769,100,1.6913440129890802,0.06921428571428574,50.61797287396898
MODE_5_ELITE,INJUSDT,5.65,5.792285714285715,WIN,2.518331226295829,100,2.627468479144816,0.07114285714285724,54.68841360203286
MODE_5_ELITE,TONUSDT,1.933,1.979,WIN,2.379720641489914,100,2.145449907748276,0.023000000000000003,50.09456814490706
MODE_5_ELITE,NEARUSDT,2.518,2.577857142857143,WIN,2.377170089640312,100,1.5867412948999264,0.029928571428571495,49.02156368657223
MODE_5_ELITE,TONUSDT,2.434,2.4891428571428573,WIN,2.2655241225495955,100,1.9355897830373456,0.02757142857142858,55.789473328841986
MODE_5_ELITE,SUIUSDT,1.0733,1.0974285714285714,WIN,2.24807336518881,100,2.0405176611780798,0.012064285714285734,50.34169302636889
MODE_5_ELITE,APTUSDT,1.067,1.0907142857142857,WIN,2.222519748292952,100,1.6095238577049469,0.011857142857142853,56.269289267297275
MODE_5_ELITE,INJUSDT,6.481,6.623714285714286,WIN,2.2020411312187287,100,1.5827529456508973,0.0713571428571429,50.1513110548703
MODE_5_ELITE,ATOMUSDT,1.926,1.968,WIN,2.1806853582554537,100,1.7723958734999419,0.021000000000000036,57.673410622367584
MODE_5_ELITE,INJUSDT,5.009,5.117142857142858,WIN,2.1589709950660407,100,1.5798590971629392,0.054071428571428805,53.61382979738806
MODE_5_ELITE,NEARUSDT,2.382,2.432714285714286,WIN,2.129063212186638,100,1.6836175616689164,0.025357142857142825,49.65918613336194
MODE_5_ELITE,INJUSDT,5.605,5.722857142857143,WIN,2.102714413151523,100,1.5798313764110983,0.058928571428571504,53.51019342053461
MODE_5_ELITE,NEARUSDT,2.241,2.284857142857143,WIN,1.957034487154977,100,4.084554273982764,0.021928571428571488,53.60070467171528
MODE_5_ELITE,SEIUSDT,0.06582,0.06705714285714287,WIN,1.879585015410008,100,1.73417020526908,0.0006185714285714307,53.410422126282256
MODE_5_ELITE,INJUSDT,6.482,6.601142857142857,WIN,1.8380570370696885,100,1.9518534421340288,0.059571428571428546,53.845578091580805
MODE_5_ELITE,INJUSDT,5.177,5.270999999999999,WIN,1.8157233919258147,100,1.7924031227993267,0.046999999999999834,52.38157162239467
MODE_5_ELITE,INJUSDT,4.956,5.045,WIN,1.795803066989498,100,3.0161704116355557,0.04449999999999995,54.10414153107621
MODE_5_ELITE,INJUSDT,6.579,6.696714285714286,WIN,1.789242828914521,100,1.7386208418337556,0.058857142857142976,55.96008971906095
MODE_5_ELITE,SEIUSDT,0.06779,0.06900285714285714,WIN,1.7891387267401395,100,1.6404838303069291,0.0006064285714285712,51.15494976192335
