mode,symbol,entry,exit,result,profit_pct,score,volume_ratio,atr,rsi
SIDEWAYS,ATOMUSDT,2.042,2.0757142857142856,WIN,1.6510423954106666,100,2.916813632882454,0.01685714285714292,49.827916129659435
SIDEWAYS,TRXUSDT,0.356,0.3554785714285714,LOSS,-0.1464686998394836,100,1.6213298743927738,0.0005214285714285735,48.84588023240794
SIDEWAYS,TRXUSDT,0.3562,0.3574857142857143,WIN,0.3609529156974393,100,1.6117132575826183,0.0006428571428571474,53.13634418020268
SIDEWAYS,TRXUSDT,0.357,0.3563,LOSS,-0.196078431372543,100,1.6640886799699788,0.0006999999999999983,53.407896662522106
SIDEWAYS,ATOMUSDT,2.024,2.052,WIN,1.3833992094861671,100,1.8847000481516543,0.014000000000000012,48.992265946825924
SIDEWAYS,ATOMUSDT,2.059,2.0477857142857143,LOSS,-0.544647193505869,100,1.6197415865475249,0.011214285714285685,52.28608533282551
SIDEWAYS,INJUSDT,5.083,5.268857142857143,WIN,3.65644585593434,100,2.554196138672556,0.09292857142857144,50.39794099048704
SIDEWAYS,NEARUSDT,1.627,1.6128571428571428,LOSS,-0.8692598120993998,100,1.758792194742727,0.014142857142857188,49.29578971885461
SIDEWAYS,ATOMUSDT,2.064,2.0524285714285715,LOSS,-0.56063122923588,100,2.5894520527007545,0.011571428571428661,51.76238800645056
SIDEWAYS,TRXUSDT,0.3651,0.36595714285714287,WIN,0.2347693391243193,100,2.298766399815453,0.00042857142857143294,55.58196144152612
SIDEWAYS,TRXUSDT,0.3653,0.36479285714285714,LOSS,-0.13882914238786548,100,3.6968983167352785,0.0005071428571428647,54.06439886518546
SIDEWAYS,TRXUSDT,0.3665,0.3674571428571428,WIN,0.2611576690703474,100,1.934410148956929,0.0004785714285714155,54.80552231696829
SIDEWAYS,NEARUSDT,2.382,2.432714285714286,WIN,2.129063212186638,100,1.6836175616689164,0.025357142857142825,49.65918613336194
SIDEWAYS,TRXUSDT,0.3707,0.37348571428571425,WIN,0.7514740452425898,100,5.487481779813803,0.0013928571428571401,54.74937741012866
