mode,symbol,entry,exit,result,profit_pct,score,volume_ratio,atr,rsi
BULL,INJUSDT,3.712,3.6977857142857147,LOSS,-0.3829279556650192,100,1.9068967573231936,0.014214285714285704,56.64836093427955
BULL,BNBUSDT,626.6,629.3257142857143,WIN,0.4350006839633379,100,1.5478322060400405,1.3628571428571539,56.297921386800496
BULL,OPUSDT,0.1291,0.1282357142857143,LOSS,-0.6694699568440793,100,6.705132891545898,0.0008642857142857123,52.306094098455596
BULL,SEIUSDT,0.05979,0.05954714285714286,LOSS,-0.40618354717702265,100,2.6733508325379938,0.00024285714285714188,51.41514646843449
BULL,ETHUSDT,2383.45,2374.725,LOSS,-0.3660659967693851,100,2.9431658430903838,8.725000000000007,52.11219368683992
BULL,DOTUSDT,1.272,1.2632142857142856,LOSS,-0.6907008086253457,100,1.5628066420690425,0.008785714285714286,55.384179120931776
BULL,DOGEUSDT,0.11209,0.11329571428571428,WIN,1.0756662375896888,100,6.953259413287421,0.0006028571428571421,49.10023280579222
BULL,OPUSDT,0.1292,0.1284857142857143,LOSS,-0.5528527200353892,100,2.2512459174075685,0.0007142857142857149,56.2184624020241
BULL,LINKUSDT,9.77,9.86,WIN,0.921187308085976,100,2.47564509959364,0.045000000000000054,53.69052819108962
BULL,SEIUSDT,0.06027,0.06089714285714286,WIN,1.04055559506033,100,2.945214712312071,0.00031357142857142944,55.22864268109289
BULL,APTUSDT,1.044,1.034857142857143,LOSS,-0.8757525998905287,100,1.8955587359863018,0.009142857142857166,57.6420426159467
BULL,SOLUSDT,88.92,88.50785714285715,LOSS,-0.46349848981427555,100,2.494508211468666,0.41214285714285787,50.42566787478807
BULL,TONUSDT,2.374,2.294,LOSS,-3.369839932603204,100,2.4771800007121376,0.08000000000000007,57.569609535107084
BULL,NEARUSDT,1.453,1.4331428571428573,LOSS,-1.3666306164585542,100,1.5897751184870317,0.019857142857142858,57.08707150566547
BULL,OPUSDT,0.1413,0.13904285714285716,LOSS,-1.5974117884945835,100,1.8199140859596923,0.0022571428571428504,54.075746931828846
BULL,ADAUSDT,0.2652,0.26777142857142855,WIN,0.9696186166774352,100,1.943781526675113,0.0012857142857142828,49.27322350113289
BULL,NEARUSDT,1.497,1.4825714285714287,LOSS,-0.9638324267582803,100,3.954233811523807,0.014428571428571377,48.57258971632112
BULL,DOGEUSDT,0.11168,0.1127157142857143,WIN,0.9273945968072104,100,3.1048339927407,0.0005178571428571453,57.21534377004094
BULL,DOGEUSDT,0.1116,0.11100928571428571,LOSS,-0.5293138760880749,100,5.181518919488313,0.0005907142857142876,54.71076998278663
BULL,AVAXUSDT,9.62,9.577857142857141,LOSS,-0.4380754380754486,100,1.5339011456729719,0.04214285714285726,53.18317830191533
BULL,ARBUSDT,0.1283,0.12708571428571427,LOSS,-0.9464424897004858,100,1.9574060892471257,0.0012142857142857133,50.708116953986654
BULL,SEIUSDT,0.06071,0.06041571428571429,LOSS,-0.4847400993011237,100,1.9598118403204636,0.0002942857142857142,52.47061249052444
BULL,APTUSDT,1.032,1.0451428571428572,WIN,1.273532668881504,100,1.5913119966049183,0.006571428571428577,54.90852774914181
BULL,OPUSDT,0.1489,0.14737142857142857,LOSS,-1.026575841888136,100,2.1461519258226525,0.0015285714285714288,53.1957580181032
BULL,NEARUSDT,1.485,1.5012857142857143,WIN,1.0966810966810934,100,2.0102834505389224,0.00814285714285715,55.774149005505414
BULL,TRXUSDT,0.3496,0.3488,LOSS,-0.22883295194508663,100,3.3216539003511283,0.0008000000000000071,51.598390467635774
BULL,AVAXUSDT,9.58,9.535714285714286,LOSS,-0.4622725917089102,100,1.6646056194368293,0.04428571428571385,57.334824476587684
BULL,LINKUSDT,9.93,10.018571428571427,WIN,0.891957991655863,100,1.609573066433668,0.04428571428571372,54.5528714431763
BULL,BTCUSDT,80072.76,79832.01785714286,LOSS,-0.30065423354601456,100,2.1122590360559106,240.7421428571449,55.568736794852036
BULL,APTUSDT,1.067,1.0907142857142857,WIN,2.222519748292952,100,1.6095238577049469,0.011857142857142853,56.269289267297275
BULL,BTCUSDT,80125.63,80675.80428571429,WIN,0.6866395755194458,100,3.297234187613456,275.08714285713984,55.78764625127738
BULL,BNBUSDT,649.74,648.4257142857143,LOSS,-0.20227871368327152,100,5.439350878746821,1.3142857142857127,55.937000115542766
BULL,SUIUSDT,1.0806,1.0707,LOSS,-0.9161576901721283,100,2.0618133906651197,0.009899999999999973,56.08005085685472
BULL,SUIUSDT,1.0807,1.0697357142857142,LOSS,-1.0145540588771869,100,2.334613826028336,0.010964285714285696,56.146557864289676
BULL,SUIUSDT,1.0733,1.0974285714285714,WIN,2.24807336518881,100,2.0405176611780798,0.012064285714285734,50.34169302636889
BULL,SOLUSDT,93.15,93.58714285714287,WIN,0.4692891649413414,100,2.004390159548098,0.21857142857142872,51.75920766831637
BULL,NEARUSDT,1.563,1.5745714285714285,WIN,0.7403345215245404,100,1.6843408909784434,0.0057857142857142985,56.05714671540523
BULL,INJUSDT,4.147,4.1292857142857144,LOSS,-0.4271590478487049,100,2.269748191732547,0.017714285714285793,57.70496423576908
BULL,OPUSDT,0.1619,0.16355714285714285,WIN,1.0235595164563662,100,4.438299291780554,0.0008285714285714266,48.30703451403325
BULL,SEIUSDT,0.06878,0.06839999999999999,LOSS,-0.5524861878453117,100,1.5024060985844998,0.00037999999999999937,54.80319893236568
BULL,ARBUSDT,0.143,0.14514285714285713,WIN,1.4985014985014973,100,3.0857122954296674,0.0010714285714285684,53.37402669824173
BULL,ARBUSDT,0.1433,0.14211428571428572,LOSS,-0.8274349516498882,100,5.860140199841644,0.001185714285714282,53.60562765363091
BULL,TONUSDT,2.422,2.3966428571428575,LOSS,-1.04695057213636,100,3.636288287711822,0.025357142857142793,50.64285971555284
BULL,OPUSDT,0.164,0.16594285714285714,WIN,1.1846689895470335,100,5.957742422988324,0.0009714285714285715,57.88433660718432
BULL,ARBUSDT,0.1443,0.1432857142857143,LOSS,-0.7029007029007052,100,1.5749472254590717,0.0010142857142857176,50.99482622287441
BULL,APTUSDT,1.177,1.1528571428571428,LOSS,-2.0512198082291624,100,10.918282022291441,0.02414285714285718,51.3571900882587
BULL,TRXUSDT,0.3512,0.3507571428571429,LOSS,-0.12609827530100617,100,1.8587200370037709,0.0004428571428571536,48.62207618936091
BULL,BTCUSDT,81317.02,81843.92428571428,WIN,0.6479631025759154,100,3.1008890650698167,263.4521428571409,56.81702089088672
BULL,BTCUSDT,81877.72,81488.16857142857,LOSS,-0.475772198555884,100,1.5118085822474103,389.5514285714276,57.38082360357482
BULL,DOGEUSDT,0.11092,0.10990714285714286,LOSS,-0.9131420328679666,100,1.8368946916339717,0.0010128571428571448,53.17060532220936
BULL,ATOMUSDT,2.012,1.9969999999999999,LOSS,-0.745526838966209,100,1.528948673489771,0.015000000000000013,48.40302313328031
BULL,SEIUSDT,0.07567,0.07481428571428572,LOSS,-1.1308501198814314,100,1.8931203726828107,0.000855714285714286,56.50822600422011
BULL,OPUSDT,0.1607,0.15996428571428573,LOSS,-0.4578184727531325,100,2.3525243839838987,0.0007357142857142859,57.316823331696455
BULL,OPUSDT,0.16,0.15922142857142857,LOSS,-0.48660714285714624,100,4.806407038257852,0.0007785714285714321,50.59262214165726
BULL,ARBUSDT,0.1423,0.1414857142857143,LOSS,-0.5722317036442106,100,3.4995314455463853,0.0008142857142857158,51.34830324132869
BULL,ADAUSDT,0.2789,0.2821285714285714,WIN,1.1576089740306252,100,3.5417978450673333,0.001614285714285715,48.178454424791425
BULL,SOLUSDT,95.33,96.55571428571429,WIN,1.2857592423311546,100,1.520068655242461,0.6128571428571428,52.16446011885847
BULL,SEIUSDT,0.0753,0.0742357142857143,LOSS,-1.4133940428761114,100,1.7247593444979523,0.001064285714285714,52.82792705680625
BULL,DOTUSDT,1.372,1.3622857142857143,LOSS,-0.7080383173677686,100,2.3438770324300062,0.00971428571428574,57.88582944034618
BULL,ATOMUSDT,2.025,2.0445714285714285,WIN,0.9664902998236333,100,2.341113493315025,0.009785714285714318,50.52126261250677
BULL,SEIUSDT,0.07556,0.07488214285714286,LOSS,-0.8971110943053819,100,1.980999287117447,0.0006778571428571438,49.28630613999155
BULL,TRXUSDT,0.3509,0.3505285714285714,LOSS,-0.10585026259007642,100,1.712384833907555,0.0003714285714285702,48.43258720660388
BULL,SUIUSDT,1.2971,1.2827499999999998,LOSS,-1.106314085267141,100,1.5521901954360542,0.01435000000000002,53.723168836583184
BULL,NEARUSDT,1.54,1.5575714285714286,WIN,1.1410018552875696,100,1.6378978011124397,0.008785714285714286,57.116880742832954
BULL,TONUSDT,2.434,2.4891428571428573,WIN,2.2655241225495955,100,1.9355897830373456,0.02757142857142858,55.789473328841986
BULL,NEARUSDT,1.556,1.5445,LOSS,-0.7390745501285388,100,2.326361707536987,0.01150000000000005,54.67781134512397
BULL,TONUSDT,2.42,2.386285714285714,LOSS,-1.3931523022432153,100,1.6556017734021113,0.033714285714285745,49.17222830228149
BULL,BNBUSDT,662.83,661.215,LOSS,-0.24365221851757,100,2.3491929617108482,1.615000000000009,54.78885746481371
BULL,BNBUSDT,661.73,660.1092857142858,LOSS,-0.24492078124223735,100,2.5665981072094555,1.6207142857142816,48.62000556421975
BULL,NEARUSDT,1.55,1.5306428571428572,LOSS,-1.2488479262672805,100,2.293676934617895,0.019357142857142868,49.35712449563123
