trade_number,timestamp,balance,profit_pct,cumulative_return,drawdown,symbol,regime
1,2026-05-05T02:59:59.999000+00:00,996.1707204433499,-0.3829279556650192,-0.38292795566501336,-0.38292795566501336,INJUSDT,TOTAL
2,2026-05-05T12:29:59.999000+00:00,1000.504069890721,0.4350006839633379,0.050406989072104835,0.0,BNBUSDT,TOTAL
3,2026-05-05T13:29:59.999000+00:00,993.8059957258004,-0.6694699568440793,-0.6194004274199694,-0.669469956844071,OPUSDT,TOTAL
4,2026-05-05T14:29:59.999000+00:00,989.7693192803034,-0.40618354717702265,-1.0230680719696572,-1.072934227203104,SEIUSDT,TOTAL
5,2026-05-05T14:44:59.999000+00:00,986.1461103559624,-0.3660659967693851,-1.3853889644037665,-1.4350725765989947,ETHUSDT,TOTAL
6,2026-05-05T16:44:59.999000+00:00,979.3347911975063,-0.6907008086253457,-2.0665208802493673,-2.1158613273334126,DOTUSDT,TOTAL
7,2026-05-05T17:29:59.999000+00:00,989.8691648993873,1.0756662375896888,-1.0130835100612634,-1.0629546956760771,DOGEUSDT,TOTAL
8,2026-05-05T22:44:59.999000+00:00,984.3966462964495,-0.5528527200353892,-1.5603353703550482,-1.6099308417636737,OPUSDT,TOTAL
9,2026-05-06T03:29:59.999000+00:00,993.4647832633564,0.921187308085976,-0.653521673664359,-0.7035740122609879,LINKUSDT,TOTAL
10,2026-05-06T07:29:59.999000+00:00,1003.8023366505572,1.04055559506033,0.3802336650557292,0.0,SEIUSDT,TOTAL
11,2026-05-06T13:14:59.999000+00:00,995.011511589578,-0.8757525998905287,-0.49884884104219873,-0.8757525998905336,APTUSDT,TOTAL
12,2026-05-06T13:29:59.999000+00:00,990.3996482598822,-0.46349848981427555,-0.9600351740117863,-1.3351919896298026,SOLUSDT,TOTAL
13,2026-05-06T14:14:59.999000+00:00,980.4956517772833,-3.369839932603204,-1.9504348222716628,-2.321840069733505,TONUSDT,TOTAL
14,2026-05-06T14:29:59.999000+00:00,970.6906952595106,-1.3666306164585542,-2.930930474048943,-3.2986216690361614,NEARUSDT,TOTAL
